tweet_id,favorites,retweets,user_followers,user_favourites,date_time
823333489516937216,662,22,9300894,146892,2017-01-23 00:56:15+00:00
823322678127919110,14829,3716,9300894,146892,2017-01-23 00:13:17+00:00
823269594223824897,0,9219,9300894,146892,2017-01-22 20:42:21+00:00
822975315408461824,16361,3199,9300894,146892,2017-01-22 01:12:59+00:00
822872901745569793,124030,39892,9300894,146892,2017-01-21 18:26:02+00:00
822859134160621569,12451,2109,9300894,146892,2017-01-21 17:31:20+00:00
822647212903690241,0,5953,9300894,146892,2017-01-21 03:29:14+00:00
822610361945911296,13966,2733,9300894,146892,2017-01-21 01:02:48+00:00
822489057087389700,17111,5953,9300894,146892,2017-01-20 17:00:46+00:00
822462944365645825,26300,13140,9300894,146892,2017-01-20 15:17:01+00:00
822244816520155136,33110,9219,9300894,146892,2017-01-20 00:50:15+00:00
822163064745328640,0,4372,9300894,146892,2017-01-19 19:25:24+00:00
821886076407029760,10678,2139,9300894,146892,2017-01-19 01:04:45+00:00
821813639212650496,0,3126,9301344,146896,2017-01-18 20:16:54+00:00
821765923262631936,7901,1556,9300894,146892,2017-01-18 17:07:18+00:00
821522889702862852,7566,1631,9300894,146892,2017-01-18 01:01:34+00:00
821421320206483457,0,5126,9300894,146892,2017-01-17 18:17:58+00:00
821407182352777218,11101,3992,9300894,146892,2017-01-17 17:21:47+00:00
821153421864615936,236,9,9300894,146892,2017-01-17 00:33:26+00:00
821149554670182400,8108,1825,9300894,146892,2017-01-17 00:18:04+00:00
821107785811234820,9060,1972,9300894,146892,2017-01-16 21:32:06+00:00
821044531881721856,11953,2124,9300894,146892,2017-01-16 17:20:45+00:00
820837357901512704,0,6238,9300895,146892,2017-01-16 03:37:31+00:00
820749716845686786,29811,9201,9301311,146892,2017-01-15 21:49:15+00:00
820690176645140481,11583,2999,9300895,146892,2017-01-15 17:52:40+00:00
820494788566847489,0,522,9300895,146892,2017-01-15 04:56:16+00:00
820446719150292993,0,2390,9300895,146892,2017-01-15 01:45:15+00:00
820314633777061888,3158,522,9300895,146892,2017-01-14 17:00:24+00:00
820078625395449857,18646,5789,9300895,146892,2017-01-14 01:22:35+00:00
820013781606658049,0,1082,9300895,146892,2017-01-13 21:04:55+00:00
819952236453363712,5017,1082,9300895,146892,2017-01-13 17:00:21+00:00
819924195358416896,12234,4540,9300895,146892,2017-01-13 15:08:56+00:00
819711362133872643,12613,2873,9300895,146892,2017-01-13 01:03:12+00:00
819588359383371776,9160,1867,9300895,146892,2017-01-12 16:54:26+00:00
819347104292290561,6835,1116,9300895,146892,2017-01-12 00:55:47+00:00
819238181065359361,2138,379,9300895,146892,2017-01-11 17:42:57+00:00
819227688460238848,21789,6238,9300895,146892,2017-01-11 17:01:16+00:00
819015337530290176,0,34526,9300896,146892,2017-01-11 02:57:27+00:00
819015331746349057,0,17788,9300896,146892,2017-01-11 02:57:26+00:00
819006400881917954,43014,17788,9300896,146892,2017-01-11 02:21:57+00:00
819004803107983360,82659,34526,9300896,146892,2017-01-11 02:15:36+00:00
818646164899774465,0,19441,9300896,146892,2017-01-10 02:30:30+00:00
818627210458333184,21214,7054,9300896,146892,2017-01-10 01:15:10+00:00
818614493328580609,9296,2352,9300896,146892,2017-01-10 00:24:38+00:00
818588835076603904,0,5692,9300896,146892,2017-01-09 22:42:41+00:00
818536468981415936,10274,2271,9300896,146892,2017-01-09 19:14:36+00:00
818307523543449600,0,7455,9300896,146892,2017-01-09 04:04:51+00:00
818259473185828864,10418,2086,9300896,146892,2017-01-09 00:53:55+00:00
818145370475810820,11609,2367,9300896,146892,2017-01-08 17:20:31+00:00
817908911860748288,4609,739,9300896,146892,2017-01-08 01:40:55+00:00
817827839487737858,48613,25110,9300896,146892,2017-01-07 20:18:46+00:00
817777686764523521,10220,2521,9300896,146892,2017-01-07 16:59:28+00:00
817536400337801217,11120,2728,9300896,146892,2017-01-07 01:00:41+00:00
817502432452313088,0,3142,9300896,146892,2017-01-06 22:45:43+00:00
817423860136083457,31843,13586,9300895,146892,2017-01-06 17:33:29+00:00
817415592588222464,5293,888,9300895,146892,2017-01-06 17:00:38+00:00
817181837579653120,0,7858,9300895,146892,2017-01-06 01:31:47+00:00
817171292965273600,8310,1866,9300895,146892,2017-01-06 00:49:53+00:00
817120970343411712,11542,2411,9300895,146892,2017-01-05 21:29:55+00:00
817056546584727552,8135,1515,9300895,146892,2017-01-05 17:13:55+00:00
816829038950027264,0,4386,9300895,146892,2017-01-05 02:09:53+00:00
816816676327063552,9468,1891,9300895,146892,2017-01-05 01:20:46+00:00
816697700272001025,9240,2055,9300895,146892,2017-01-04 17:27:59+00:00
816450570814898180,28687,7455,9300895,146892,2017-01-04 01:05:59+00:00
816336735214911488,8162,1802,9300895,146892,2017-01-03 17:33:39+00:00
816091915477250048,8477,1986,9300895,146892,2017-01-03 01:20:49+00:00
816062466425819140,0,944,9300896,146892,2017-01-02 23:23:48+00:00
816014286006976512,0,4877,9300896,146892,2017-01-02 20:12:21+00:00
815990720817401858,4687,944,9300896,146892,2017-01-02 18:38:42+00:00
815966073409433600,21125,7858,9300896,146892,2017-01-02 17:00:46+00:00
815745968457060357,0,3855,9300896,146892,2017-01-02 02:26:09+00:00
815736392542261248,9301,2119,9300896,146892,2017-01-02 01:48:06+00:00
815639385530101762,7822,1550,9300896,146892,2017-01-01 19:22:38+00:00
815390420867969024,9825,3570,9300896,146892,2017-01-01 02:53:20+00:00
814986499976527872,7256,1185,9300896,146892,2016-12-31 00:08:17+00:00
814638523311648768,10689,2522,9300896,146892,2016-12-30 01:05:33+00:00
814578408554463233,0,5456,9300896,146892,2016-12-29 21:06:41+00:00
814530161257443328,8214,1739,9300896,146892,2016-12-29 17:54:58+00:00
814153002265309185,27236,8109,9300896,146892,2016-12-28 16:56:16+00:00
813944609378369540,0,2955,9300896,146892,2016-12-28 03:08:11+00:00
813910438903693312,8851,1729,9300896,146892,2016-12-28 00:52:25+00:00
813812741911748608,34622,13027,9300896,146892,2016-12-27 18:24:12+00:00
813800681631023104,7880,1649,9300896,146892,2016-12-27 17:36:16+00:00
813217897535406080,17680,6846,9300896,146892,2016-12-26 03:00:30+00:00
813202720496779264,8765,1704,9300896,146892,2016-12-26 02:00:11+00:00
813187593374461952,18823,4046,9300896,146892,2016-12-26 01:00:05+00:00
813172488309972993,8807,1807,9300896,146892,2016-12-26 00:00:03+00:00
813157409116065792,7377,2065,9300896,146892,2016-12-25 23:00:08+00:00
813142292504645637,8080,2242,9300896,146892,2016-12-25 22:00:04+00:00
813130366689148928,4258,418,9300896,146892,2016-12-25 21:12:41+00:00
813127251579564032,11203,2918,9300896,146892,2016-12-25 21:00:18+00:00
813112105746448384,9789,2566,9300896,146892,2016-12-25 20:00:07+00:00
813096984823349248,10025,3385,9300896,146892,2016-12-25 19:00:02+00:00
813081950185472002,9427,2593,9300896,146892,2016-12-25 18:00:17+00:00
813066809284972545,7540,1825,9300896,146892,2016-12-25 17:00:08+00:00
813051746834595840,19916,6852,9300896,146892,2016-12-25 16:00:16+00:00
812781120811126785,7148,1787,9300895,146892,2016-12-24 22:04:54+00:00
812709060537683968,6293,1352,9300895,146892,2016-12-24 17:18:34+00:00
812503143955202048,5742,1148,9300895,146892,2016-12-24 03:40:19+00:00
812466873996607488,7567,1800,9300895,146892,2016-12-24 01:16:12+00:00
812372279581671427,12934,3422,9300895,146892,2016-12-23 19:00:19+00:00
811985624773361665,6910,1311,9300895,146892,2016-12-22 17:23:53+00:00
811744202451197953,7159,1475,9300895,146892,2016-12-22 01:24:33+00:00
811647686436880384,5315,682,9300895,146892,2016-12-21 19:01:02+00:00
811627233043480576,12073,2849,9300895,146892,2016-12-21 17:39:46+00:00
811386762094317568,19861,5977,9300897,146892,2016-12-21 01:44:13+00:00
810984652412424192,5056,1330,9300897,146892,2016-12-19 23:06:23+00:00
810896069567610880,8538,1643,9300897,146892,2016-12-19 17:14:23+00:00
810657578271330305,10430,2468,9300897,146892,2016-12-19 01:26:42+00:00
810284430598270976,33316,10489,9300897,146892,2016-12-18 00:43:57+00:00
810254108431155201,13969,3161,9300897,146892,2016-12-17 22:43:27+00:00
809920764300447744,14780,3682,9300897,146892,2016-12-17 00:38:52+00:00
809808892968534016,0,4576,9300897,146892,2016-12-16 17:14:20+00:00
809448704142938112,6605,1370,9300897,146892,2016-12-15 17:23:04+00:00
809220051211603969,18871,5244,9300897,146892,2016-12-15 02:14:29+00:00
809084759137812480,12566,3303,9300897,146892,2016-12-14 17:16:53+00:00
808838249661788160,9641,2864,9300897,146892,2016-12-14 00:57:20+00:00
808733504066486276,7499,2033,9300897,146892,2016-12-13 18:01:07+00:00
808501579447930884,10759,2454,9300897,146892,2016-12-13 02:39:32+00:00
808344865868283904,40187,19441,9300897,146892,2016-12-12 16:16:49+00:00
808134635716833280,0,5512,9300897,146892,2016-12-12 02:21:26+00:00
808106460588765185,8385,2065,9300897,146892,2016-12-12 00:29:28+00:00
808001312164028416,11852,3305,9300897,146892,2016-12-11 17:31:39+00:00
807621403335917568,13852,3385,9300897,146892,2016-12-10 16:22:02+00:00
807106840509214720,111597,51621,9300897,146892,2016-12-09 06:17:20+00:00
807059379405148160,0,6885,9300897,146892,2016-12-09 03:08:45+00:00
807010152071229440,12471,3628,9300898,146892,2016-12-08 23:53:08+00:00
806629075125202948,70580,32365,9300898,146892,2016-12-07 22:38:52+00:00
806620845233815552,0,5141,9300898,146892,2016-12-07 22:06:10+00:00
806576416489959424,4661,1823,9300898,146892,2016-12-07 19:09:37+00:00
806542213899489280,9734,2218,9300898,146892,2016-12-07 16:53:43+00:00
806242860592926720,0,10877,9300898,146892,2016-12-06 21:04:11+00:00
806219024703037440,6133,1134,9300898,146892,2016-12-06 19:29:28+00:00
805958939288408065,0,5010,9300898,146892,2016-12-06 02:15:59+00:00
805932879469572096,7883,1801,9300898,146892,2016-12-06 00:32:26+00:00
805826884734976000,6241,1715,9300898,146892,2016-12-05 17:31:15+00:00
805823200554876929,0,7468,9300899,146892,2016-12-05 17:16:37+00:00
805520635690676224,5488,1550,9300899,146892,2016-12-04 21:14:20+00:00
805487436403003392,8350,2378,9300899,146892,2016-12-04 19:02:24+00:00
805207613751304193,7483,1628,9300899,146892,2016-12-04 00:30:29+00:00
804738756058218496,12983,3599,9300899,146892,2016-12-02 17:27:25+00:00
804475857670639616,5842,1891,9300901,146892,2016-12-02 00:02:45+00:00
804413760345620481,0,3007,9300901,146892,2016-12-01 19:56:00+00:00
804026241225523202,42054,15035,9300901,146892,2016-11-30 18:16:08+00:00
803773340896923648,9557,2586,9300901,146892,2016-11-30 01:31:12+00:00
803692223237865472,0,6926,9300901,146892,2016-11-29 20:08:52+00:00
803638050916102144,10377,3885,9300901,146892,2016-11-29 16:33:36+00:00
803380650405482500,7396,1767,9300901,146892,2016-11-28 23:30:47+00:00
803321560782307329,0,4955,9300901,146892,2016-11-28 19:35:59+00:00
803276597545603072,9550,2296,9300901,146892,2016-11-28 16:37:19+00:00
802952499103731712,8574,1873,9300901,146892,2016-11-27 19:09:28+00:00
802624713319034886,0,2724,9300902,146892,2016-11-26 21:26:58+00:00
802600418706604034,6761,1381,9300902,146892,2016-11-26 19:50:26+00:00
802572683846291456,8509,2356,9300902,146892,2016-11-26 18:00:13+00:00
802323869084381190,15336,5476,9300902,146892,2016-11-26 01:31:31+00:00
802265048156610565,6621,1295,9300902,146892,2016-11-25 21:37:47+00:00
802239329049477120,8642,2459,9300902,146892,2016-11-25 19:55:35+00:00
802185808107208704,0,251,9300902,146892,2016-11-25 16:22:55+00:00
801958328846974976,7363,1596,9300902,146892,2016-11-25 01:18:59+00:00
801854953262350336,1725,219,9300902,146892,2016-11-24 18:28:13+00:00
801538201127157760,7809,1951,9301352,146896,2016-11-23 21:29:33+00:00
801285448605831168,5742,771,9300902,146892,2016-11-23 04:45:12+00:00
801167903437357056,23171,5512,9300902,146892,2016-11-22 20:58:07+00:00
801127390143516673,0,3696,9300902,146892,2016-11-22 18:17:08+00:00
801115127852503040,7672,1984,9300902,146892,2016-11-22 17:28:25+00:00
800859414831898624,647,91,9300902,146892,2016-11-22 00:32:18+00:00
800855607700029440,0,1516,9300902,146892,2016-11-22 00:17:10+00:00
800751577355128832,10084,2633,9300902,146892,2016-11-21 17:23:47+00:00
800513324630806528,12490,2829,9300902,146892,2016-11-21 01:37:04+00:00
800459316964663297,9043,2059,9300902,146892,2016-11-20 22:02:27+00:00
800443802682937345,0,4021,9300902,146892,2016-11-20 21:00:48+00:00
800388270626521089,10617,2635,9300903,146892,2016-11-20 17:20:08+00:00
800188575492947969,0,3692,9300903,146892,2016-11-20 04:06:37+00:00
800141422401830912,14511,2390,9300903,146892,2016-11-20 00:59:15+00:00
800018252395122689,26883,12307,9300903,146892,2016-11-19 16:49:49+00:00
799774291445383169,0,4369,9300903,146892,2016-11-19 00:40:24+00:00
799757965289017345,7976,2002,9300903,146892,2016-11-18 23:35:32+00:00
799422933579902976,7688,1800,9300903,146892,2016-11-18 01:24:14+00:00
799308762079035393,0,5084,9300903,146892,2016-11-17 17:50:33+00:00
799297110730567681,9385,2562,9300903,146892,2016-11-17 17:04:16+00:00
799063482566066176,7691,2341,9300903,146892,2016-11-17 01:35:54+00:00
798933969379225600,12425,4157,9300903,146892,2016-11-16 17:01:16+00:00
798925684722855936,7152,1361,9301353,146896,2016-11-16 16:28:21+00:00
798705661114773508,0,6215,9300903,146892,2016-11-16 01:54:03+00:00
798701998996647937,0,7242,9300903,146892,2016-11-16 01:39:30+00:00
798697898615730177,0,6098,9300903,146892,2016-11-16 01:23:12+00:00
798694562394996736,0,4640,9300903,146892,2016-11-16 01:09:57+00:00
798686750113755136,0,2180,9300903,146892,2016-11-16 00:38:54+00:00
798682547630837760,0,4432,9300904,146892,2016-11-16 00:22:12+00:00
798673117451325440,0,5222,9300904,146892,2016-11-15 23:44:44+00:00
798665375516884993,0,3677,9300904,146892,2016-11-15 23:13:58+00:00
798644042770751489,0,1745,9300904,146892,2016-11-15 21:49:12+00:00
798628517273620480,0,1865,9300904,146892,2016-11-15 20:47:30+00:00
798585098161549313,0,5272,9300904,146892,2016-11-15 17:54:59+00:00
798576900688019456,0,5482,9300904,146892,2016-11-15 17:22:24+00:00
798340744599797760,0,3137,9300903,146892,2016-11-15 01:44:00+00:00
798209839306514432,9929,2421,9300903,146892,2016-11-14 17:03:50+00:00
797971864723324932,10959,2887,9300903,146892,2016-11-14 01:18:12+00:00
797545162159308800,13881,4615,9300903,146892,2016-11-12 21:02:38+00:00
797236660651966464,18928,6162,9300903,146892,2016-11-12 00:36:46+00:00
797165961484890113,213,24,9300903,146892,2016-11-11 19:55:50+00:00
796904159865868288,0,8353,9300903,146892,2016-11-11 02:35:32+00:00
796865951799083009,7310,1828,9300903,146892,2016-11-11 00:03:42+00:00
796759840936919040,11207,2832,9300903,146892,2016-11-10 17:02:03+00:00
796563435802726400,0,6734,9300903,146892,2016-11-10 04:01:37+00:00
796484825502875648,7187,1651,9300903,146892,2016-11-09 22:49:15+00:00
796387464403357696,10468,3889,9300903,146892,2016-11-09 16:22:22+00:00
796177847564038144,0,13366,9300903,146892,2016-11-09 02:29:25+00:00
796149749086875649,30515,13366,9300903,146892,2016-11-09 00:37:46+00:00
796125600683540480,4737,1683,9300903,146892,2016-11-08 23:01:49+00:00
796116448414461957,8636,2251,9300904,146892,2016-11-08 22:25:27+00:00
796080075804475393,8025,2165,9300904,146892,2016-11-08 20:00:55+00:00
796031486298386433,10268,3499,9300904,146892,2016-11-08 16:47:50+00:00
795464331001561088,46785,21961,9300904,146892,2016-11-07 03:14:10+00:00
795400264262053889,9514,2684,9300904,146892,2016-11-06 22:59:35+00:00
795076730285391872,15343,5099,9300904,146892,2016-11-06 01:33:58+00:00
794983741416415232,0,3153,9300904,146892,2016-11-05 19:24:28+00:00
794926597468000259,9678,2159,9300904,146892,2016-11-05 15:37:24+00:00
794355576146903043,0,9659,9300904,146892,2016-11-04 01:48:22+00:00
794332329137291264,9128,2537,9300904,146892,2016-11-04 00:15:59+00:00
794205286408003585,8774,3111,9300904,146892,2016-11-03 15:51:10+00:00
793962221541933056,15913,4576,9300904,146892,2016-11-02 23:45:19+00:00
793845145112371200,8768,1746,9300904,146892,2016-11-02 16:00:06+00:00
793614319594401792,0,2926,9300904,146892,2016-11-02 00:42:53+00:00
793601777308463104,7580,1518,9300904,146892,2016-11-01 23:53:02+00:00
793500921481273345,10119,2234,9300904,146892,2016-11-01 17:12:16+00:00
793286476301799424,23354,8592,9300904,146892,2016-11-01 03:00:09+00:00
793271401113350145,8255,2246,9300904,146892,2016-11-01 02:00:14+00:00
793256262322548741,18931,7803,9300904,146892,2016-11-01 01:00:05+00:00
793241302385262592,9992,3076,9300904,146892,2016-11-01 00:00:38+00:00
793226087023144960,9286,2715,9300904,146892,2016-10-31 23:00:11+00:00
793210959003287553,8477,2608,9300904,146892,2016-10-31 22:00:04+00:00
793195938047070209,14452,5272,9300904,146892,2016-10-31 21:00:23+00:00
793180763617361921,6564,1864,9300904,146892,2016-10-31 20:00:05+00:00
793165685325201412,8901,2626,9300904,146892,2016-10-31 19:00:10+00:00
793150605191548928,5858,1595,9300904,146892,2016-10-31 18:00:14+00:00
793135492858580992,6085,2360,9300904,146892,2016-10-31 17:00:11+00:00
793120401413079041,12026,3688,9300904,146892,2016-10-31 16:00:13+00:00
792913359805018113,13591,3715,9300904,146892,2016-10-31 02:17:31+00:00
792883833364439040,10710,4002,9300904,146892,2016-10-31 00:20:11+00:00
792773781206999040,6998,1570,9300904,146892,2016-10-30 17:02:53+00:00
792394556390137856,12720,4015,9300904,146892,2016-10-29 15:55:58+00:00
792050063153438720,6777,1670,9300905,146892,2016-10-28 17:07:05+00:00
791821351946420224,0,19699,9300905,146892,2016-10-28 01:58:16+00:00
791784077045166082,0,8901,9300905,146892,2016-10-27 23:30:09+00:00
791780927877898241,0,3555,9300905,146892,2016-10-27 23:17:38+00:00
791774931465953280,42752,20758,9300905,146892,2016-10-27 22:53:48+00:00
791672322847637504,11147,2926,9300905,146892,2016-10-27 16:06:04+00:00
791406955684368384,12487,3855,9300905,146892,2016-10-26 22:31:36+00:00
791312159183634433,8318,2364,9300905,146892,2016-10-26 16:14:55+00:00
791026214425268224,0,3814,9300905,146892,2016-10-25 21:18:40+00:00
790987426131050500,9306,1988,9300905,146892,2016-10-25 18:44:32+00:00
790946055508652032,15857,4386,9300905,146892,2016-10-25 16:00:09+00:00
790723298204217344,0,2144,9300905,146892,2016-10-25 01:14:59+00:00
790698755171364864,7799,1804,9300906,146892,2016-10-24 23:37:28+00:00
790581949425475584,19562,6645,9300906,146892,2016-10-24 15:53:19+00:00
790337589677002753,7422,1768,9300906,146892,2016-10-23 23:42:19+00:00
790277117346975746,11902,2955,9300906,146892,2016-10-23 19:42:02+00:00
790227638568808452,0,3308,9300906,146892,2016-10-23 16:25:25+00:00
789986466051088384,8807,2144,9300906,146892,2016-10-23 00:27:05+00:00
789960241177853952,0,3831,9300906,146892,2016-10-22 22:42:52+00:00
789903600034189313,9780,3884,9300906,146892,2016-10-22 18:57:48+00:00
789628658055020548,7081,1646,9300906,146892,2016-10-22 00:45:17+00:00
789599242079838210,6379,1793,9300906,146892,2016-10-21 22:48:24+00:00
789530877013393408,11091,3153,9300906,146892,2016-10-21 18:16:44+00:00
789314372632018944,8196,2137,9300906,146892,2016-10-21 03:56:25+00:00
789280767834746880,0,4592,9300906,146892,2016-10-21 01:42:53+00:00
789268448748703744,8656,2446,9300906,146892,2016-10-21 00:53:56+00:00
789137962068021249,9225,2607,9300906,146892,2016-10-20 16:15:26+00:00
788908386943430656,26068,11710,9300906,146892,2016-10-20 01:03:11+00:00
788765914992902144,25900,9659,9300906,146892,2016-10-19 15:37:03+00:00
788552643979468800,0,6662,9300906,146892,2016-10-19 01:29:35+00:00
788412144018661376,14716,4923,9300906,146892,2016-10-18 16:11:17+00:00
788178268662984705,6894,1978,9300906,146892,2016-10-18 00:41:57+00:00
788150585577050112,5800,1198,9300906,146892,2016-10-17 22:51:57+00:00
788070120937619456,0,3213,9300906,146892,2016-10-17 17:32:13+00:00
788039637453406209,5797,1227,9300906,146892,2016-10-17 15:31:05+00:00
787810552592695296,8151,2840,9300906,146892,2016-10-17 00:20:47+00:00
787717603741622272,9707,2586,9300906,146892,2016-10-16 18:11:26+00:00
787397959788929025,10331,2668,9300906,146892,2016-10-15 21:01:17+00:00
787322443945877504,7393,1626,9300906,146892,2016-10-15 16:01:13+00:00
